Perf.,Cost,Query,Type
19005,639457,42,OFFLINE/THETA-0.0
19255,627432,43,OFFLINE/THETA-0.0
20251,906789,44,OFFLINE/THETA-0.0
19680,800911,45,OFFLINE/THETA-0.0
22815,848765,46,OFFLINE/THETA-0.0
42471,1788979,47,OFFLINE/THETA-0.0
16613,717166,48,OFFLINE/THETA-0.0
37465,1568147,49,OFFLINE/THETA-0.0
34087,1582271,50,OFFLINE/THETA-0.0
21634,1465374,51,OFFLINE/THETA-0.0
9603,334744,52,OFFLINE/THETA-0.0
28049,571678,53,OFFLINE/THETA-0.0
27777,1232535,54,OFFLINE/THETA-0.0
9030,403636,55,OFFLINE/THETA-0.0
18071,1174363,56,OFFLINE/THETA-0.0
30237,861251,57,OFFLINE/THETA-0.0
25637,1826745,58,OFFLINE/THETA-0.0
22002,532856,59,OFFLINE/THETA-0.0
20690,1433651,60,OFFLINE/THETA-0.0
25207,1742212,61,OFFLINE/THETA-0.0
18397,264395,62,OFFLINE/THETA-0.0
14206,665100,68,OFFLINE/THETA-0.0
40948,1456404,69,OFFLINE/THETA-0.0
34791,2009609,70,OFFLINE/THETA-0.0
25418,1730211,71,OFFLINE/THETA-0.0
13967,620993,73,OFFLINE/THETA-0.0
47218,2807323,74,OFFLINE/THETA-0.0
43987,3266974,75,OFFLINE/THETA-0.0
14786,590562,76,OFFLINE/THETA-0.0
33977,1719727,77,OFFLINE/THETA-0.0
54925,4802228,78,OFFLINE/THETA-0.0
18630,1005444,79,OFFLINE/THETA-0.0
33761,2282966,80,OFFLINE/THETA-0.0
13580,290811,81,OFFLINE/THETA-0.0
8510,358948,82,OFFLINE/THETA-0.0
13443,461780,83,OFFLINE/THETA-0.0
6918,127574,84,OFFLINE/THETA-0.0
13499,230361,85,OFFLINE/THETA-0.0
8001,147155,86,OFFLINE/THETA-0.0
22083,754275,87,OFFLINE/THETA-0.0
15081,479583,89,OFFLINE/THETA-0.0
12792,154529,91,OFFLINE/THETA-0.0
11482,394930,92,OFFLINE/THETA-0.0
22026,1076054,93,OFFLINE/THETA-0.0
46965,642581,94,OFFLINE/THETA-0.0
14582,788484,96,OFFLINE/THETA-0.0
13508,859961,97,OFFLINE/THETA-0.0
18153,750687,98,OFFLINE/THETA-0.0
23989,295323,99,OFFLINE/THETA-0.0
86255,5117771,88,OFFLINE/THETA-0.0
13389,394431,90,OFFLINE/THETA-0.0
12979,445767,01,OFFLINE/THETA-0.0
12834,698697,02,OFFLINE/THETA-0.0
14137,525155,63,OFFLINE/THETA-0.0
54407,1653682,64,OFFLINE/THETA-0.0
23632,1671459,65,OFFLINE/THETA-0.0
28271,699236,66,OFFLINE/THETA-0.0
45372,2052791,67,OFFLINE/THETA-0.0
11228,415668,03,OFFLINE/THETA-0.0
77460,5258176,04,OFFLINE/THETA-0.0
31016,2554584,05,OFFLINE/THETA-0.0
15386,785049,06,OFFLINE/THETA-0.0
18864,1061519,07,OFFLINE/THETA-0.0
10618,400505,08,OFFLINE/THETA-0.0
26160,2051507,09,OFFLINE/THETA-0.0
21241,1136361,10,OFFLINE/THETA-0.0
55423,2654805,11,OFFLINE/THETA-0.0
13150,277252,12,OFFLINE/THETA-0.0
14636,625869,13,OFFLINE/THETA-0.0
106507,5398547,14a,OFFLINE/THETA-0.0
17698,112625,41,OFFLINE/THETA-0.0
20465,681963,42,OFFLINE/THETA-0.0
18560,643154,43,OFFLINE/THETA-0.0
20532,881482,44,OFFLINE/THETA-0.0
18286,589813,45,OFFLINE/THETA-0.0
27468,1102384,46,OFFLINE/THETA-0.0
40136,1665890,47,OFFLINE/THETA-0.0
16149,691032,48,OFFLINE/THETA-0.0
28582,2312596,49,OFFLINE/THETA-0.0
24596,1225176,50,OFFLINE/THETA-0.0
17683,1024337,51,OFFLINE/THETA-0.0
9790,340847,52,OFFLINE/THETA-0.0
11480,449002,53,OFFLINE/THETA-0.0
25186,1230972,54,OFFLINE/THETA-0.0
9822,331589,55,OFFLINE/THETA-0.0
18025,1000705,56,OFFLINE/THETA-0.0
31507,763222,57,OFFLINE/THETA-0.0
25817,1988949,58,OFFLINE/THETA-0.0
15974,662531,59,OFFLINE/THETA-0.0
22557,1391860,60,OFFLINE/THETA-0.0
27184,1842203,61,OFFLINE/THETA-0.0
18876,281272,62,OFFLINE/THETA-0.0
14036,634854,68,OFFLINE/THETA-0.0
123067,6436116,14b,OFFLINE/THETA-0.0
51259,538222,15,OFFLINE/THETA-0.0
20507,744925,16,OFFLINE/THETA-0.0
32674,1564507,17,OFFLINE/THETA-0.0
26669,794377,18,OFFLINE/THETA-0.0
15285,608621,19,OFFLINE/THETA-0.0
17725,534873,20,OFFLINE/THETA-0.0
9110,104111,21,OFFLINE/THETA-0.0
9252,212324,22,OFFLINE/THETA-0.0
65601,4580316,23a,OFFLINE/THETA-0.0
87054,4786199,23b,OFFLINE/THETA-0.0
37035,1328119,24a,OFFLINE/THETA-0.0
29093,1030421,24b,OFFLINE/THETA-0.0
26099,1460027,25,OFFLINE/THETA-0.0
20494,718643,26,OFFLINE/THETA-0.0
16322,783888,27,OFFLINE/THETA-0.0
23899,2258322,28,OFFLINE/THETA-0.0
25018,1250453,29,OFFLINE/THETA-0.0
13187,392099,30,OFFLINE/THETA-0.0
21614,1572447,31,OFFLINE/THETA-0.0
10367,456014,32,OFFLINE/THETA-0.0
19123,1129465,33,OFFLINE/THETA-0.0
12175,629280,34,OFFLINE/THETA-0.0
19653,1144187,35,OFFLINE/THETA-0.0
52951,923574,36,OFFLINE/THETA-0.0
6915,259483,37,OFFLINE/THETA-0.0
20593,1094239,38,OFFLINE/THETA-0.0
35573,538054,39a,OFFLINE/THETA-0.0
25661,464884,39b,OFFLINE/THETA-0.0
16873,416995,40,OFFLINE/THETA-0.0
36368,1363870,69,OFFLINE/THETA-0.0
37893,1959218,70,OFFLINE/THETA-0.0
23107,1459297,71,OFFLINE/THETA-0.0
14239,634604,73,OFFLINE/THETA-0.0
35829,2751885,74,OFFLINE/THETA-0.0
164414,9541622,75,OFFLINE/THETA-0.0
15051,885761,76,OFFLINE/THETA-0.0
24116,1412321,77,OFFLINE/THETA-0.0
73677,3143784,78,OFFLINE/THETA-0.0
18943,1049411,79,OFFLINE/THETA-0.0
32005,2072026,80,OFFLINE/THETA-0.0
13181,298920,81,OFFLINE/THETA-0.0
8911,344302,82,OFFLINE/THETA-0.0
12047,459355,83,OFFLINE/THETA-0.0
7128,122697,84,OFFLINE/THETA-0.0
18392,198475,85,OFFLINE/THETA-0.0
9794,129904,86,OFFLINE/THETA-0.0
16386,873628,87,OFFLINE/THETA-0.0
14899,498958,89,OFFLINE/THETA-0.0
11655,125468,91,OFFLINE/THETA-0.0
8966,385694,92,OFFLINE/THETA-0.0
21640,1087485,93,OFFLINE/THETA-0.0
17102,644283,94,OFFLINE/THETA-0.0
13032,814546,96,OFFLINE/THETA-0.0
14955,893405,97,OFFLINE/THETA-0.0
18023,741079,98,OFFLINE/THETA-0.0
24966,314166,99,OFFLINE/THETA-0.0
71291,5104204,88,OFFLINE/THETA-0.0
14788,369858,90,OFFLINE/THETA-0.0
13412,480395,01,OFFLINE/THETA-0.0
11741,659230,02,OFFLINE/THETA-0.0
12167,506012,63,OFFLINE/THETA-0.0
67289,1564299,64,OFFLINE/THETA-0.0
28277,2087627,65,OFFLINE/THETA-0.0
50722,715649,66,OFFLINE/THETA-0.0
59962,2271057,67,OFFLINE/THETA-0.0
11940,450356,03,OFFLINE/THETA-0.0
90051,6339141,04,OFFLINE/THETA-0.0
28031,2525588,05,OFFLINE/THETA-0.0
17731,765273,06,OFFLINE/THETA-0.0
28031,1340326,07,OFFLINE/THETA-0.0
16233,1112789,08,OFFLINE/THETA-0.0
30816,2865277,09,OFFLINE/THETA-0.0
19634,1250906,10,OFFLINE/THETA-0.0
43147,3567129,11,OFFLINE/THETA-0.0
17410,467722,12,OFFLINE/THETA-0.0
12943,616596,13,OFFLINE/THETA-0.0
110607,5757937,14a,OFFLINE/THETA-0.0
50042,2123005,77,OFFLINE/THETA-0.25
58428,3836970,78,OFFLINE/THETA-0.25
20495,1080483,79,OFFLINE/THETA-0.25
36407,1565868,80,OFFLINE/THETA-0.25
20799,286298,81,OFFLINE/THETA-0.25
10570,293428,82,OFFLINE/THETA-0.25
14162,397659,83,OFFLINE/THETA-0.25
7458,118108,84,OFFLINE/THETA-0.25
16467,191934,85,OFFLINE/THETA-0.25
13465,159700,86,OFFLINE/THETA-0.25
32451,773235,87,OFFLINE/THETA-0.25
20402,450983,89,OFFLINE/THETA-0.25
12515,130944,91,OFFLINE/THETA-0.25
14185,364581,92,OFFLINE/THETA-0.25
24841,666962,93,OFFLINE/THETA-0.25
19235,512411,94,OFFLINE/THETA-0.25
12005,731776,96,OFFLINE/THETA-0.25
16894,729940,97,OFFLINE/THETA-0.25
29243,991377,98,OFFLINE/THETA-0.25
25967,248329,99,OFFLINE/THETA-0.25
77932,5241499,88,OFFLINE/THETA-0.25
15225,541535,90,OFFLINE/THETA-0.25
14080,355174,01,OFFLINE/THETA-0.25
21518,1396116,02,OFFLINE/THETA-0.25
13801,485691,63,OFFLINE/THETA-0.25
52096,1248793,64,OFFLINE/THETA-0.25
27929,1360784,65,OFFLINE/THETA-0.25
30206,597985,66,OFFLINE/THETA-0.25
51477,1957141,67,OFFLINE/THETA-0.25
16119,447743,03,OFFLINE/THETA-0.25
84764,5022952,04,OFFLINE/THETA-0.25
30381,2439436,05,OFFLINE/THETA-0.25
22279,550938,06,OFFLINE/THETA-0.25
23508,1190937,07,OFFLINE/THETA-0.25
14196,324014,08,OFFLINE/THETA-0.25
27204,2542292,09,OFFLINE/THETA-0.25
18499,518062,10,OFFLINE/THETA-0.25
47442,3400163,11,OFFLINE/THETA-0.25
14881,243594,12,OFFLINE/THETA-0.25
14635,610589,13,OFFLINE/THETA-0.25
107732,4738804,14a,OFFLINE/THETA-0.25
49528,1810917,50,OFFLINE/THETA-0.25
28247,1030875,51,OFFLINE/THETA-0.25
16770,388687,52,OFFLINE/THETA-0.25
15000,543277,53,OFFLINE/THETA-0.25
31291,1136206,54,OFFLINE/THETA-0.25
22296,344965,55,OFFLINE/THETA-0.25
23417,737905,56,OFFLINE/THETA-0.25
39461,804143,57,OFFLINE/THETA-0.25
48615,1553950,58,OFFLINE/THETA-0.25
38357,584844,59,OFFLINE/THETA-0.25
37477,807292,60,OFFLINE/THETA-0.25
31005,1744295,61,OFFLINE/THETA-0.25
23743,312405,62,OFFLINE/THETA-0.25
16511,764677,68,OFFLINE/THETA-0.25
30275,552766,69,OFFLINE/THETA-0.25
30932,1040194,70,OFFLINE/THETA-0.25
41154,1156374,71,OFFLINE/THETA-0.25
11918,630778,73,OFFLINE/THETA-0.25
36442,2134018,74,OFFLINE/THETA-0.25
96667,2031747,75,OFFLINE/THETA-0.25
15470,356037,76,OFFLINE/THETA-0.25
42615,2320805,31,OFFLINE/THETA-0.25
17494,157178,32,OFFLINE/THETA-0.25
29047,641366,33,OFFLINE/THETA-0.25
15730,227129,34,OFFLINE/THETA-0.25
23815,721468,35,OFFLINE/THETA-0.25
26112,814070,36,OFFLINE/THETA-0.25
9903,242518,37,OFFLINE/THETA-0.25
38790,912413,38,OFFLINE/THETA-0.25
26633,471714,39a,OFFLINE/THETA-0.25
26182,472670,39b,OFFLINE/THETA-0.25
18989,244176,40,OFFLINE/THETA-0.25
2079,1323,41,OFFLINE/THETA-0.25
14968,318774,42,OFFLINE/THETA-0.25
11324,537492,43,OFFLINE/THETA-0.25
14827,637730,44,OFFLINE/THETA-0.25
19741,485604,45,OFFLINE/THETA-0.25
15628,731295,46,OFFLINE/THETA-0.25
39761,1211983,47,OFFLINE/THETA-0.25
19367,421916,48,OFFLINE/THETA-0.25
23800,1011491,49,OFFLINE/THETA-0.25
149849,6230607,14b,OFFLINE/THETA-0.25
15384,436144,15,OFFLINE/THETA-0.25
19677,438761,16,OFFLINE/THETA-0.25
36606,1062241,17,OFFLINE/THETA-0.25
28617,648657,18,OFFLINE/THETA-0.25
20455,427395,19,OFFLINE/THETA-0.25
18101,533848,20,OFFLINE/THETA-0.25
8156,99959,21,OFFLINE/THETA-0.25
11234,211844,22,OFFLINE/THETA-0.25
70221,3884412,23a,OFFLINE/THETA-0.25
84934,5330328,23b,OFFLINE/THETA-0.25
28000,923888,24a,OFFLINE/THETA-0.25
24876,842764,24b,OFFLINE/THETA-0.25
36639,1200322,25,OFFLINE/THETA-0.25
31512,378182,26,OFFLINE/THETA-0.25
15578,677739,27,OFFLINE/THETA-0.25
19440,1422034,28,OFFLINE/THETA-0.25
33752,1055847,29,OFFLINE/THETA-0.25
14846,340645,30,OFFLINE/THETA-0.25
49550,1521183,77,OFFLINE/THETA-0.25
94568,3501096,78,OFFLINE/THETA-0.25
22437,1143751,79,OFFLINE/THETA-0.25
35909,1966025,80,OFFLINE/THETA-0.25
15887,319065,81,OFFLINE/THETA-0.25
11307,331041,82,OFFLINE/THETA-0.25
14937,315800,83,OFFLINE/THETA-0.25
6823,114214,84,OFFLINE/THETA-0.25
16011,168555,85,OFFLINE/THETA-0.25
11088,128559,86,OFFLINE/THETA-0.25
34317,993584,87,OFFLINE/THETA-0.25
24278,616976,89,OFFLINE/THETA-0.25
13753,103325,91,OFFLINE/THETA-0.25
13432,377167,92,OFFLINE/THETA-0.25
28459,883205,93,OFFLINE/THETA-0.25
34870,501792,94,OFFLINE/THETA-0.25
13079,813977,96,OFFLINE/THETA-0.25
17203,728357,97,OFFLINE/THETA-0.25
23722,790777,98,OFFLINE/THETA-0.25
25679,232127,99,OFFLINE/THETA-0.25
45870,1965516,31,OFFLINE/THETA-0.25
18691,175745,32,OFFLINE/THETA-0.25
26843,1014694,33,OFFLINE/THETA-0.25
14850,724644,34,OFFLINE/THETA-0.25
23425,747504,35,OFFLINE/THETA-0.25
17792,763931,36,OFFLINE/THETA-0.25
7760,217507,37,OFFLINE/THETA-0.25
19696,937784,38,OFFLINE/THETA-0.25
26975,472445,39a,OFFLINE/THETA-0.25
26717,487920,39b,OFFLINE/THETA-0.25
21648,315888,40,OFFLINE/THETA-0.25
2540,1427,41,OFFLINE/THETA-0.25
16740,381257,42,OFFLINE/THETA-0.25
10423,498309,43,OFFLINE/THETA-0.25
17257,638313,44,OFFLINE/THETA-0.25
19859,467525,45,OFFLINE/THETA-0.25
16161,796634,46,OFFLINE/THETA-0.25
43138,1356444,47,OFFLINE/THETA-0.25
19102,408317,48,OFFLINE/THETA-0.25
55202,998818,49,OFFLINE/THETA-0.25
54627,1566836,50,OFFLINE/THETA-0.25
31942,1112687,51,OFFLINE/THETA-0.25
16612,366396,52,OFFLINE/THETA-0.25
17889,690712,53,OFFLINE/THETA-0.25
32554,1312179,54,OFFLINE/THETA-0.25
14879,382912,55,OFFLINE/THETA-0.25
27846,688923,56,OFFLINE/THETA-0.25
36210,970241,57,OFFLINE/THETA-0.25
50082,1272273,58,OFFLINE/THETA-0.25
18126,444620,59,OFFLINE/THETA-0.25
35763,964776,60,OFFLINE/THETA-0.25
28096,1722162,61,OFFLINE/THETA-0.25
23080,325674,62,OFFLINE/THETA-0.25
15552,666477,68,OFFLINE/THETA-0.25
20069,597077,69,OFFLINE/THETA-0.25
32079,1093630,70,OFFLINE/THETA-0.25
24702,1048062,71,OFFLINE/THETA-0.25
13848,551162,73,OFFLINE/THETA-0.25
33417,1955593,74,OFFLINE/THETA-0.25
56965,2569050,75,OFFLINE/THETA-0.25
14948,427489,76,OFFLINE/THETA-0.25
176338,6868940,14b,OFFLINE/THETA-0.25
17305,482745,15,OFFLINE/THETA-0.25
36200,376999,16,OFFLINE/THETA-0.25
39589,1195412,17,OFFLINE/THETA-0.25
27802,599219,18,OFFLINE/THETA-0.25
30450,513234,19,OFFLINE/THETA-0.25
49324,640894,20,OFFLINE/THETA-0.25
9075,116945,21,OFFLINE/THETA-0.25
9412,230656,22,OFFLINE/THETA-0.25
72293,3924844,23a,OFFLINE/THETA-0.25
81454,5106203,23b,OFFLINE/THETA-0.25
26156,850179,24a,OFFLINE/THETA-0.25
57591,1049186,24b,OFFLINE/THETA-0.25
38902,1228011,25,OFFLINE/THETA-0.25
34092,582726,26,OFFLINE/THETA-0.25
15365,640798,27,OFFLINE/THETA-0.25
18986,1453386,28,OFFLINE/THETA-0.25
66694,1098359,29,OFFLINE/THETA-0.25
16066,473004,30,OFFLINE/THETA-0.25
79235,4675499,88,OFFLINE/THETA-0.25
41735,658706,90,OFFLINE/THETA-0.25
15976,417665,01,OFFLINE/THETA-0.25
13200,706586,02,OFFLINE/THETA-0.25
13516,474991,63,OFFLINE/THETA-0.25
50820,1457224,64,OFFLINE/THETA-0.25
29195,1322289,65,OFFLINE/THETA-0.25
34094,551839,66,OFFLINE/THETA-0.25
57124,2157712,67,OFFLINE/THETA-0.25
15647,395104,03,OFFLINE/THETA-0.25
127841,7962451,04,OFFLINE/THETA-0.25
28399,2103905,05,OFFLINE/THETA-0.25
20816,533249,06,OFFLINE/THETA-0.25
18258,976261,07,OFFLINE/THETA-0.25
14886,297140,08,OFFLINE/THETA-0.25
24680,2475916,09,OFFLINE/THETA-0.25
21223,476242,10,OFFLINE/THETA-0.25
57471,4217453,11,OFFLINE/THETA-0.25
14838,254929,12,OFFLINE/THETA-0.25
22596,598513,13,OFFLINE/THETA-0.25
105959,4432240,14a,OFFLINE/THETA-0.25
164161,6635841,14b,OFFLINE/THETA-0.25
17321,495633,15,OFFLINE/THETA-0.25
32451,469064,16,OFFLINE/THETA-0.25
50845,1815881,17,OFFLINE/THETA-0.25
25546,635173,18,OFFLINE/THETA-0.25
26136,453434,19,OFFLINE/THETA-0.25
17679,517713,20,OFFLINE/THETA-0.25
8491,124201,21,OFFLINE/THETA-0.25
9663,211487,22,OFFLINE/THETA-0.25
67806,3999256,23a,OFFLINE/THETA-0.25
74758,4770372,23b,OFFLINE/THETA-0.25
59404,888230,24a,OFFLINE/THETA-0.25
37896,1099242,24b,OFFLINE/THETA-0.25
40679,1437753,25,OFFLINE/THETA-0.25
21581,539184,26,OFFLINE/THETA-0.25
15002,692342,27,OFFLINE/THETA-0.25
19101,1438385,28,OFFLINE/THETA-0.25
35172,1149623,29,OFFLINE/THETA-0.25
14167,451964,30,OFFLINE/THETA-0.25
21348,723277,31,OFFLINE/THETA-0.25
10282,224313,32,OFFLINE/THETA-0.25
24406,803783,33,OFFLINE/THETA-0.25
12595,656124,34,OFFLINE/THETA-0.25
23894,657624,35,OFFLINE/THETA-0.25
20923,820288,36,OFFLINE/THETA-0.25
7063,183281,37,OFFLINE/THETA-0.25
22568,646011,38,OFFLINE/THETA-0.25
24316,464446,39a,OFFLINE/THETA-0.25
24074,471855,39b,OFFLINE/THETA-0.25
18264,253527,40,OFFLINE/THETA-0.25
40706,961173,69,OFFLINE/THETA-0.25
53822,1076982,70,OFFLINE/THETA-0.25
25951,1748194,71,OFFLINE/THETA-0.25
35573,644890,73,OFFLINE/THETA-0.25
42307,2258690,74,OFFLINE/THETA-0.25
58358,2189653,75,OFFLINE/THETA-0.25
17738,486639,76,OFFLINE/THETA-0.25
28901,931840,77,OFFLINE/THETA-0.25
84202,2720115,78,OFFLINE/THETA-0.25
19716,1062147,79,OFFLINE/THETA-0.25
39367,1891217,80,OFFLINE/THETA-0.25
13883,248177,81,OFFLINE/THETA-0.25
10239,278497,82,OFFLINE/THETA-0.25
13536,256033,83,OFFLINE/THETA-0.25
6901,111159,84,OFFLINE/THETA-0.25
20457,193733,85,OFFLINE/THETA-0.25
11918,125125,86,OFFLINE/THETA-0.25
20239,619256,87,OFFLINE/THETA-0.25
22677,526656,89,OFFLINE/THETA-0.25
12788,117934,91,OFFLINE/THETA-0.25
9434,408567,92,OFFLINE/THETA-0.25
24056,776920,93,OFFLINE/THETA-0.25
19219,459493,94,OFFLINE/THETA-0.25
12332,798369,96,OFFLINE/THETA-0.25
21427,863513,97,OFFLINE/THETA-0.25
24402,784877,98,OFFLINE/THETA-0.25
25633,234345,99,OFFLINE/THETA-0.25
16501,95210,41,OFFLINE/THETA-0.25
23626,569553,42,OFFLINE/THETA-0.25
17845,509304,43,OFFLINE/THETA-0.25
50012,650959,44,OFFLINE/THETA-0.25
23384,542057,45,OFFLINE/THETA-0.25
27619,846181,46,OFFLINE/THETA-0.25
44339,1381637,47,OFFLINE/THETA-0.25
22559,528584,48,OFFLINE/THETA-0.25
27035,892431,49,OFFLINE/THETA-0.25
34260,999228,50,OFFLINE/THETA-0.25
27224,401972,51,OFFLINE/THETA-0.25
43714,378769,52,OFFLINE/THETA-0.25
12992,517411,53,OFFLINE/THETA-0.25
33355,1159889,54,OFFLINE/THETA-0.25
15027,378114,55,OFFLINE/THETA-0.25
24988,728357,56,OFFLINE/THETA-0.25
30982,808352,57,OFFLINE/THETA-0.25
45895,1138107,58,OFFLINE/THETA-0.25
17959,573456,59,OFFLINE/THETA-0.25
24543,554654,60,OFFLINE/THETA-0.25
25095,1623145,61,OFFLINE/THETA-0.25
17610,260518,62,OFFLINE/THETA-0.25
14063,647385,68,OFFLINE/THETA-0.25
82501,4890446,88,OFFLINE/THETA-0.25
13959,492942,90,OFFLINE/THETA-0.25
14652,301605,01,OFFLINE/THETA-0.25
17139,1002276,02,OFFLINE/THETA-0.25
12494,460698,63,OFFLINE/THETA-0.25
58167,1093477,64,OFFLINE/THETA-0.25
29707,1265810,65,OFFLINE/THETA-0.25
31026,540229,66,OFFLINE/THETA-0.25
49983,1878298,67,OFFLINE/THETA-0.25
16581,455741,03,OFFLINE/THETA-0.25
87105,3760403,04,OFFLINE/THETA-0.25
34557,1728391,05,OFFLINE/THETA-0.25
23107,509635,06,OFFLINE/THETA-0.25
19305,978302,07,OFFLINE/THETA-0.25
15093,273372,08,OFFLINE/THETA-0.25
27789,2531697,09,OFFLINE/THETA-0.25
18060,496075,10,OFFLINE/THETA-0.25
46395,3147968,11,OFFLINE/THETA-0.25
14933,246109,12,OFFLINE/THETA-0.25
14057,570090,13,OFFLINE/THETA-0.25
106477,4419976,14a,OFFLINE/THETA-0.25
41213,1139439,69,OFFLINE/THETA-0.25
43542,1660823,70,OFFLINE/THETA-0.25
31214,1437334,71,OFFLINE/THETA-0.25
14726,737700,73,OFFLINE/THETA-0.25
44420,2666966,74,OFFLINE/THETA-0.25
45756,2570062,75,OFFLINE/THETA-0.25
14564,374845,76,OFFLINE/THETA-0.25
24926,1318006,77,OFFLINE/THETA-0.25
52549,3200584,78,OFFLINE/THETA-0.25
19248,1014914,79,OFFLINE/THETA-0.25
34498,2345476,80,OFFLINE/THETA-0.25
15643,306267,81,OFFLINE/THETA-0.25
13382,301326,82,OFFLINE/THETA-0.25
15161,311678,83,OFFLINE/THETA-0.25
5575,92297,84,OFFLINE/THETA-0.25
15562,165981,85,OFFLINE/THETA-0.25
12209,143783,86,OFFLINE/THETA-0.25
19878,938489,87,OFFLINE/THETA-0.25
19537,466152,89,OFFLINE/THETA-0.25
12211,127891,91,OFFLINE/THETA-0.25
8596,423013,92,OFFLINE/THETA-0.25
21661,461763,93,OFFLINE/THETA-0.25
18965,482578,94,OFFLINE/THETA-0.25
13079,790579,96,OFFLINE/THETA-0.25
27635,441523,97,OFFLINE/THETA-0.25
25511,819838,98,OFFLINE/THETA-0.25
24220,228605,99,OFFLINE/THETA-0.25
148297,6523193,14b,OFFLINE/THETA-0.25
19199,551206,15,OFFLINE/THETA-0.25
18959,507054,16,OFFLINE/THETA-0.25
36555,1069586,17,OFFLINE/THETA-0.25
27198,593592,18,OFFLINE/THETA-0.25
23273,535490,19,OFFLINE/THETA-0.25
18184,475438,20,OFFLINE/THETA-0.25
9587,100110,21,OFFLINE/THETA-0.25
9405,211259,22,OFFLINE/THETA-0.25
71039,3963973,23a,OFFLINE/THETA-0.25
97101,3590975,23b,OFFLINE/THETA-0.25
26825,954252,24a,OFFLINE/THETA-0.25
23551,823321,24b,OFFLINE/THETA-0.25
34041,997636,25,OFFLINE/THETA-0.25
31508,475021,26,OFFLINE/THETA-0.25
16235,790748,27,OFFLINE/THETA-0.25
17153,1355716,28,OFFLINE/THETA-0.25
37594,1217011,29,OFFLINE/THETA-0.25
14557,424073,30,OFFLINE/THETA-0.25
22034,1114877,31,OFFLINE/THETA-0.25
13329,147462,32,OFFLINE/THETA-0.25
23526,700300,33,OFFLINE/THETA-0.25
12456,668914,34,OFFLINE/THETA-0.25
21232,605014,35,OFFLINE/THETA-0.25
16851,754081,36,OFFLINE/THETA-0.25
6590,188306,37,OFFLINE/THETA-0.25
16693,858278,38,OFFLINE/THETA-0.25
26056,474992,39a,OFFLINE/THETA-0.25
24485,444880,39b,OFFLINE/THETA-0.25
18840,240669,40,OFFLINE/THETA-0.25
74325,5248855,88,OFFLINE/THETA-0.25
14822,363268,90,OFFLINE/THETA-0.25
13844,374692,01,OFFLINE/THETA-0.25
20322,1184580,02,OFFLINE/THETA-0.25
13854,483069,63,OFFLINE/THETA-0.25
50416,1345215,64,OFFLINE/THETA-0.25
25858,1211618,65,OFFLINE/THETA-0.25
30779,591776,66,OFFLINE/THETA-0.25
51618,1956687,67,OFFLINE/THETA-0.25
16910,440269,03,OFFLINE/THETA-0.25
74004,6262151,04,OFFLINE/THETA-0.25
28332,2267563,05,OFFLINE/THETA-0.25
21240,545579,06,OFFLINE/THETA-0.25
23017,1115176,07,OFFLINE/THETA-0.25
14440,295444,08,OFFLINE/THETA-0.25
28216,2713578,09,OFFLINE/THETA-0.25
19124,552786,10,OFFLINE/THETA-0.25
50519,3273379,11,OFFLINE/THETA-0.25
15826,239448,12,OFFLINE/THETA-0.25
13883,554707,13,OFFLINE/THETA-0.25
109974,4933595,14a,OFFLINE/THETA-0.25
16423,64925,41,OFFLINE/THETA-0.25
25156,557786,42,OFFLINE/THETA-0.25
17938,578099,43,OFFLINE/THETA-0.25
21580,824984,44,OFFLINE/THETA-0.25
23032,565151,45,OFFLINE/THETA-0.25
29812,924675,46,OFFLINE/THETA-0.25
47868,1517771,47,OFFLINE/THETA-0.25
20784,411855,48,OFFLINE/THETA-0.25
27147,1276167,49,OFFLINE/THETA-0.25
34194,922887,50,OFFLINE/THETA-0.25
20285,612038,51,OFFLINE/THETA-0.25
25860,347276,52,OFFLINE/THETA-0.25
12920,450988,53,OFFLINE/THETA-0.25
37390,1224318,54,OFFLINE/THETA-0.25
14714,340061,55,OFFLINE/THETA-0.25
28908,745392,56,OFFLINE/THETA-0.25
35494,942563,57,OFFLINE/THETA-0.25
28775,1225053,58,OFFLINE/THETA-0.25
18480,478704,59,OFFLINE/THETA-0.25
24702,725052,60,OFFLINE/THETA-0.25
25332,1783482,61,OFFLINE/THETA-0.25
18723,313176,62,OFFLINE/THETA-0.25
15374,745038,68,OFFLINE/THETA-0.25
96437,5229162,88,OFFLINE/THETA-0.25
13703,448023,90,OFFLINE/THETA-0.25
14245,334082,01,OFFLINE/THETA-0.25
12150,673068,02,OFFLINE/THETA-0.25
12466,461058,63,OFFLINE/THETA-0.25
47655,1307633,64,OFFLINE/THETA-0.25
28609,1386741,65,OFFLINE/THETA-0.25
31315,607052,66,OFFLINE/THETA-0.25
54932,2054808,67,OFFLINE/THETA-0.25
15026,375518,03,OFFLINE/THETA-0.25
75492,5940688,04,OFFLINE/THETA-0.25
37371,1716711,05,OFFLINE/THETA-0.25
26088,530035,06,OFFLINE/THETA-0.25
24895,1273820,07,OFFLINE/THETA-0.25
14932,293148,08,OFFLINE/THETA-0.25
28437,2618227,09,OFFLINE/THETA-0.25
19004,571453,10,OFFLINE/THETA-0.25
46762,3232606,11,OFFLINE/THETA-0.25
15451,269345,12,OFFLINE/THETA-0.25
13872,580642,13,OFFLINE/THETA-0.25
98957,4446156,14a,OFFLINE/THETA-0.25
