Perf.,Cost,Query,Type
14329,504979,9055,ONLINE/THETA-0.5
23811,387706,9635,ONLINE/THETA-0.5
16822,364147,10053,ONLINE/THETA-0.5
24435,623597,10152,ONLINE/THETA-0.5
25697,654529,10182,ONLINE/THETA-0.5
31488,916260,10371,ONLINE/THETA-0.5
30862,769267,11037,ONLINE/THETA-0.5
27013,669690,11062,ONLINE/THETA-0.5
460,0,11842,ONLINE/THETA-0.5
25205,599849,11896,ONLINE/THETA-0.5
27987,718070,12302,ONLINE/THETA-0.5
3221,34631,12363,ONLINE/THETA-0.5
29355,814564,13154,ONLINE/THETA-0.5
7289,187609,13206,ONLINE/THETA-0.5
12368,304709,13218,ONLINE/THETA-0.5
28969,845764,13768,ONLINE/THETA-0.5
24386,594650,14206,ONLINE/THETA-0.5
9584,285653,14658,ONLINE/THETA-0.5
22419,638765,14757,ONLINE/THETA-0.5
21607,664470,16000,ONLINE/THETA-0.5
19442,358022,20676,ONLINE/THETA-0.5
20456,1106574,22052,ONLINE/THETA-0.5
4958,133239,22740,ONLINE/THETA-0.5
18087,486392,22931,ONLINE/THETA-0.5
27681,648037,23239,ONLINE/THETA-0.5
3962,11355,25216,ONLINE/THETA-0.5
26793,790051,3,ONLINE/THETA-0.5
13827,301830,25,ONLINE/THETA-0.5
17279,451471,29,ONLINE/THETA-0.5
19664,863344,283,ONLINE/THETA-0.5
14953,646597,531,ONLINE/THETA-0.5
7636,153047,25,ONLINE/THETA-0.5
13162,346591,29,ONLINE/THETA-0.5
77840,846983,296,ONLINE/THETA-0.5
37788,420171,355,ONLINE/THETA-0.5
18962,463726,377,ONLINE/THETA-0.5
13954,486523,387,ONLINE/THETA-0.5
21159,798646,406,ONLINE/THETA-0.5
18474,371101,423,ONLINE/THETA-0.5
10451,204109,429,ONLINE/THETA-0.5
33494,910262,523,ONLINE/THETA-0.5
9954,336745,557,ONLINE/THETA-0.5
13453,400186,657,ONLINE/THETA-0.5
31077,1268834,641,ONLINE/THETA-0.5
9167,355174,726,ONLINE/THETA-0.5
30569,397884,749,ONLINE/THETA-0.5
9590,373624,832,ONLINE/THETA-0.5
12701,204241,843,ONLINE/THETA-0.5
33391,74000,1065,ONLINE/THETA-0.5
11571,389800,1142,ONLINE/THETA-0.5
16238,593474,1204,ONLINE/THETA-0.5
17736,836497,1223,ONLINE/THETA-0.5
11895,371578,1282,ONLINE/THETA-0.5
85797,2829134,1296,ONLINE/THETA-0.5
5787,120529,1501,ONLINE/THETA-0.5
7103,198736,1517,ONLINE/THETA-0.5
10686,455481,1645,ONLINE/THETA-0.5
7450,330700,1650,ONLINE/THETA-0.5
24943,973964,2026,ONLINE/THETA-0.5
27980,855425,2107,ONLINE/THETA-0.5
12166,408298,2057,ONLINE/THETA-0.5
3506,49492,2103,ONLINE/THETA-0.5
20571,431637,2112,ONLINE/THETA-0.5
35372,1018555,2179,ONLINE/THETA-0.5
39427,845099,3020,ONLINE/THETA-0.5
15967,1027148,3046,ONLINE/THETA-0.5
174759,869176,3053,ONLINE/THETA-0.5
2903,61890,3066,ONLINE/THETA-0.5
6522,170399,3100,ONLINE/THETA-0.5
92158,3598526,3158,ONLINE/THETA-0.5
23535,938102,3177,ONLINE/THETA-0.5
27354,397818,3196,ONLINE/THETA-0.5
10712,246125,3201,ONLINE/THETA-0.5
10092,297798,3279,ONLINE/THETA-0.5
21294,942495,3349,ONLINE/THETA-0.5
14411,546687,3383,ONLINE/THETA-0.5
6076,159764,3384,ONLINE/THETA-0.5
16329,494203,3387,ONLINE/THETA-0.5
16787,636382,3407,ONLINE/THETA-0.5
5540,87646,4667,ONLINE/THETA-0.5
585,0,5165,ONLINE/THETA-0.5
5195,135573,5222,ONLINE/THETA-0.5
1294,164,5520,ONLINE/THETA-0.5
17886,664292,7618,ONLINE/THETA-0.5
12405,447180,9055,ONLINE/THETA-0.5
13875,411813,9635,ONLINE/THETA-0.5
14643,289442,10053,ONLINE/THETA-0.5
24998,620900,10152,ONLINE/THETA-0.5
25375,646693,10182,ONLINE/THETA-0.5
28732,771270,10371,ONLINE/THETA-0.5
29756,811852,11037,ONLINE/THETA-0.5
26376,667055,11062,ONLINE/THETA-0.5
371,6929,11842,ONLINE/THETA-0.5
24856,611896,11896,ONLINE/THETA-0.5
26676,803408,12302,ONLINE/THETA-0.5
2876,36824,12363,ONLINE/THETA-0.5
25853,645301,13154,ONLINE/THETA-0.5
6216,192094,13206,ONLINE/THETA-0.5
12041,311673,13218,ONLINE/THETA-0.5
28141,823447,13768,ONLINE/THETA-0.5
24679,608774,14206,ONLINE/THETA-0.5
9771,289172,14658,ONLINE/THETA-0.5
22196,631200,14757,ONLINE/THETA-0.5
21246,628303,16000,ONLINE/THETA-0.5
19106,365822,20676,ONLINE/THETA-0.5
19074,947713,22052,ONLINE/THETA-0.5
5177,127518,22740,ONLINE/THETA-0.5
16294,513724,22931,ONLINE/THETA-0.5
26431,634294,23239,ONLINE/THETA-0.5
3287,14836,25216,ONLINE/THETA-0.5
11336,362913,25456,ONLINE/THETA-0.5
3259,23639,25686,ONLINE/THETA-0.5
6078,181341,25906,ONLINE/THETA-0.5
7603,213319,26209,ONLINE/THETA-0.5
6231,167586,27434,ONLINE/THETA-0.5
11743,317921,27479,ONLINE/THETA-0.5
5239,89665,27657,ONLINE/THETA-0.5
7402,143836,28943,ONLINE/THETA-0.5
13713,517517,29145,ONLINE/THETA-0.5
4618,71240,29345,ONLINE/THETA-0.5
4576,26228,29509,ONLINE/THETA-0.5
7851,237067,29583,ONLINE/THETA-0.5
26290,692326,3,ONLINE/THETA-0.5
13268,269290,25,ONLINE/THETA-0.5
17930,388761,29,ONLINE/THETA-0.5
25626,1061930,283,ONLINE/THETA-0.5
14472,630225,531,ONLINE/THETA-0.5
8335,137613,25,ONLINE/THETA-0.5
13423,335782,29,ONLINE/THETA-0.5
79742,947952,296,ONLINE/THETA-0.5
16592,543910,355,ONLINE/THETA-0.5
18055,436571,377,ONLINE/THETA-0.5
16382,547584,387,ONLINE/THETA-0.5
17453,614462,406,ONLINE/THETA-0.5
17398,380988,423,ONLINE/THETA-0.5
9370,217159,429,ONLINE/THETA-0.5
33107,975418,523,ONLINE/THETA-0.5
9117,287457,557,ONLINE/THETA-0.5
14873,518869,657,ONLINE/THETA-0.5
32344,1287846,641,ONLINE/THETA-0.5
9409,348747,726,ONLINE/THETA-0.5
30183,383574,749,ONLINE/THETA-0.5
13300,506915,832,ONLINE/THETA-0.5
11971,221491,843,ONLINE/THETA-0.5
3889,67876,1065,ONLINE/THETA-0.5
10913,392590,1142,ONLINE/THETA-0.5
15478,598782,1204,ONLINE/THETA-0.5
17227,775193,1223,ONLINE/THETA-0.5
11504,362098,1282,ONLINE/THETA-0.5
85360,2748448,1296,ONLINE/THETA-0.5
5631,106805,1501,ONLINE/THETA-0.5
6579,185675,1517,ONLINE/THETA-0.5
11564,501923,1645,ONLINE/THETA-0.5
7514,310073,1650,ONLINE/THETA-0.5
20719,1029233,2026,ONLINE/THETA-0.5
28169,773204,2107,ONLINE/THETA-0.5
10093,323949,2057,ONLINE/THETA-0.5
3401,45053,2103,ONLINE/THETA-0.5
16549,413662,2112,ONLINE/THETA-0.5
35027,994737,2179,ONLINE/THETA-0.5
34651,776767,3020,ONLINE/THETA-0.5
12078,703541,3046,ONLINE/THETA-0.5
178696,930166,3053,ONLINE/THETA-0.5
2332,3284,3066,ONLINE/THETA-0.5
6407,116930,3100,ONLINE/THETA-0.5
90780,3582499,3158,ONLINE/THETA-0.5
24446,870572,3177,ONLINE/THETA-0.5
27018,478106,3196,ONLINE/THETA-0.5
8441,193217,3201,ONLINE/THETA-0.5
8000,243857,3279,ONLINE/THETA-0.5
20264,916751,3349,ONLINE/THETA-0.5
23714,533114,3383,ONLINE/THETA-0.5
8686,239409,3384,ONLINE/THETA-0.5
15770,532180,3387,ONLINE/THETA-0.5
14697,513554,3407,ONLINE/THETA-0.5
4604,97591,4667,ONLINE/THETA-0.5
866,0,5165,ONLINE/THETA-0.5
5498,142757,5222,ONLINE/THETA-0.5
1399,0,5520,ONLINE/THETA-0.5
23028,581438,7618,ONLINE/THETA-0.5
13111,475910,9055,ONLINE/THETA-0.5
11369,385611,9635,ONLINE/THETA-0.5
14896,281101,10053,ONLINE/THETA-0.5
27985,736521,10152,ONLINE/THETA-0.5
26214,676387,10182,ONLINE/THETA-0.5
28279,744735,10371,ONLINE/THETA-0.5
30291,827989,11037,ONLINE/THETA-0.5
30185,811916,11062,ONLINE/THETA-0.5
596,3962,11842,ONLINE/THETA-0.5
24352,603740,11896,ONLINE/THETA-0.5
26590,784518,12302,ONLINE/THETA-0.5
2949,34682,12363,ONLINE/THETA-0.5
28171,755926,13154,ONLINE/THETA-0.5
6368,176052,13206,ONLINE/THETA-0.5
12354,309280,13218,ONLINE/THETA-0.5
29161,851669,13768,ONLINE/THETA-0.5
24999,633759,14206,ONLINE/THETA-0.5
9418,283142,14658,ONLINE/THETA-0.5
21708,657623,14757,ONLINE/THETA-0.5
20956,650770,16000,ONLINE/THETA-0.5
18843,376483,20676,ONLINE/THETA-0.5
17476,910732,22052,ONLINE/THETA-0.5
5018,132477,22740,ONLINE/THETA-0.5
17417,521558,22931,ONLINE/THETA-0.5
28432,682250,23239,ONLINE/THETA-0.5
3385,18632,25216,ONLINE/THETA-0.5
11364,344475,25456,ONLINE/THETA-0.5
3169,38946,25686,ONLINE/THETA-0.5
5104,140055,25906,ONLINE/THETA-0.5
14560,208245,26209,ONLINE/THETA-0.5
6435,200030,27434,ONLINE/THETA-0.5
11183,326970,27479,ONLINE/THETA-0.5
4709,91253,27657,ONLINE/THETA-0.5
9483,162291,28943,ONLINE/THETA-0.5
16109,601282,29145,ONLINE/THETA-0.5
4825,78343,29345,ONLINE/THETA-0.5
4509,24824,29509,ONLINE/THETA-0.5
8400,263664,29583,ONLINE/THETA-0.5
26799,1172779,3,OFFLINE/THETA-0.0
17790,382012,25,OFFLINE/THETA-0.0
18480,500709,29,OFFLINE/THETA-0.0
18468,830371,283,OFFLINE/THETA-0.0
13436,557027,531,OFFLINE/THETA-0.0
7078,109017,25,OFFLINE/THETA-0.0
13079,350525,29,OFFLINE/THETA-0.0
48523,915529,296,OFFLINE/THETA-0.0
15840,499453,355,OFFLINE/THETA-0.0
13619,632323,377,OFFLINE/THETA-0.0
12391,475273,387,OFFLINE/THETA-0.0
16455,719529,406,OFFLINE/THETA-0.0
18809,496489,423,OFFLINE/THETA-0.0
9488,289151,429,OFFLINE/THETA-0.0
28809,1005671,523,OFFLINE/THETA-0.0
10198,335137,557,OFFLINE/THETA-0.0
13965,489311,657,OFFLINE/THETA-0.0
34608,1270456,641,OFFLINE/THETA-0.0
10720,583901,726,OFFLINE/THETA-0.0
29280,427419,749,OFFLINE/THETA-0.0
11881,456355,832,OFFLINE/THETA-0.0
15816,366261,843,OFFLINE/THETA-0.0
4081,89499,1065,OFFLINE/THETA-0.0
11985,377327,1142,OFFLINE/THETA-0.0
15778,678589,1204,OFFLINE/THETA-0.0
22805,1012064,1223,OFFLINE/THETA-0.0
11920,456544,1282,OFFLINE/THETA-0.0
84752,3054371,1296,OFFLINE/THETA-0.0
5659,144280,1501,OFFLINE/THETA-0.0
7135,276237,1517,OFFLINE/THETA-0.0
15948,760842,1645,OFFLINE/THETA-0.0
8869,437037,1650,OFFLINE/THETA-0.0
16150,949796,2026,OFFLINE/THETA-0.0
22209,868115,2107,OFFLINE/THETA-0.0
11457,456098,2057,OFFLINE/THETA-0.0
3181,56174,2103,OFFLINE/THETA-0.0
15980,478972,2112,OFFLINE/THETA-0.0
29695,1114207,2179,OFFLINE/THETA-0.0
35268,903674,3020,OFFLINE/THETA-0.0
15030,1084542,3046,OFFLINE/THETA-0.0
174889,1058346,3053,OFFLINE/THETA-0.0
2190,12244,3066,OFFLINE/THETA-0.0
7010,133350,3100,OFFLINE/THETA-0.0
89710,3910260,3158,OFFLINE/THETA-0.0
23969,930268,3177,OFFLINE/THETA-0.0
20366,640811,3196,OFFLINE/THETA-0.0
23846,259192,3201,OFFLINE/THETA-0.0
7949,509726,3279,OFFLINE/THETA-0.0
16244,902927,3349,OFFLINE/THETA-0.0
10540,589457,3383,OFFLINE/THETA-0.0
6427,188123,3384,OFFLINE/THETA-0.0
13869,402940,3387,OFFLINE/THETA-0.0
14531,622882,3407,OFFLINE/THETA-0.0
4332,78705,4667,OFFLINE/THETA-0.0
588,0,5165,OFFLINE/THETA-0.0
4941,184515,5222,OFFLINE/THETA-0.0
1336,0,5520,OFFLINE/THETA-0.0
17184,662467,7618,OFFLINE/THETA-0.0
13335,514322,9055,OFFLINE/THETA-0.0
27713,346377,9635,OFFLINE/THETA-0.0
10898,388721,10053,OFFLINE/THETA-0.0
17963,666328,10152,OFFLINE/THETA-0.0
18527,696435,10182,OFFLINE/THETA-0.0
20672,800196,10371,OFFLINE/THETA-0.0
24702,959573,11037,OFFLINE/THETA-0.0
23894,905220,11062,OFFLINE/THETA-0.0
362,6642,11842,OFFLINE/THETA-0.0
17444,655099,11896,OFFLINE/THETA-0.0
22093,807641,12302,OFFLINE/THETA-0.0
3325,52747,12363,OFFLINE/THETA-0.0
17585,657178,13154,OFFLINE/THETA-0.0
5947,190495,13206,OFFLINE/THETA-0.0
11296,367373,13218,OFFLINE/THETA-0.0
21770,868919,13768,OFFLINE/THETA-0.0
17306,659360,14206,OFFLINE/THETA-0.0
9606,382985,14658,OFFLINE/THETA-0.0
16861,654176,14757,OFFLINE/THETA-0.0
17292,679892,16000,OFFLINE/THETA-0.0
16146,362636,20676,OFFLINE/THETA-0.0
17137,922842,22052,OFFLINE/THETA-0.0
9079,183899,22740,OFFLINE/THETA-0.0
13922,811380,22931,OFFLINE/THETA-0.0
24697,893568,23239,OFFLINE/THETA-0.0
5503,17699,25216,OFFLINE/THETA-0.0
19033,398059,25456,OFFLINE/THETA-0.0
3291,33855,25686,OFFLINE/THETA-0.0
7376,219160,25906,OFFLINE/THETA-0.0
38764,299738,26209,OFFLINE/THETA-0.0
7461,247290,27434,OFFLINE/THETA-0.0
11763,311850,27479,OFFLINE/THETA-0.0
4526,139263,27657,OFFLINE/THETA-0.0
7644,161672,28943,OFFLINE/THETA-0.0
14384,598930,29145,OFFLINE/THETA-0.0
3861,79226,29345,OFFLINE/THETA-0.0
4533,24712,29509,OFFLINE/THETA-0.0
8746,293575,29583,OFFLINE/THETA-0.0
26873,1044878,3,OFFLINE/THETA-0.0
13553,280321,25,OFFLINE/THETA-0.0
17429,376583,29,OFFLINE/THETA-0.0
22126,773499,283,OFFLINE/THETA-0.0
16119,657682,531,OFFLINE/THETA-0.0
8277,143125,25,OFFLINE/THETA-0.0
13327,456091,29,OFFLINE/THETA-0.0
53322,971398,296,OFFLINE/THETA-0.0
14464,540117,355,OFFLINE/THETA-0.0
12786,522002,377,OFFLINE/THETA-0.0
16513,459866,387,OFFLINE/THETA-0.0
27645,1205448,406,OFFLINE/THETA-0.0
21353,654572,423,OFFLINE/THETA-0.0
9503,286288,429,OFFLINE/THETA-0.0
30907,1060103,523,OFFLINE/THETA-0.0
9807,388713,557,OFFLINE/THETA-0.0
15509,444300,657,OFFLINE/THETA-0.0
31262,1263442,641,OFFLINE/THETA-0.0
9494,503283,726,OFFLINE/THETA-0.0
37453,630252,749,OFFLINE/THETA-0.0
14242,584585,832,OFFLINE/THETA-0.0
12705,229693,843,OFFLINE/THETA-0.0
4555,77897,1065,OFFLINE/THETA-0.0
11491,378450,1142,OFFLINE/THETA-0.0
17449,717281,1204,OFFLINE/THETA-0.0
21601,1192568,1223,OFFLINE/THETA-0.0
10995,436905,1282,OFFLINE/THETA-0.0
84538,3042425,1296,OFFLINE/THETA-0.0
5724,129508,1501,OFFLINE/THETA-0.0
7439,290273,1517,OFFLINE/THETA-0.0
19627,1075724,1645,OFFLINE/THETA-0.0
8923,424125,1650,OFFLINE/THETA-0.0
17845,963687,2026,OFFLINE/THETA-0.0
22485,931219,2107,OFFLINE/THETA-0.0
10560,419599,2057,OFFLINE/THETA-0.0
3992,66527,2103,OFFLINE/THETA-0.0
15765,449359,2112,OFFLINE/THETA-0.0
28164,1052700,2179,OFFLINE/THETA-0.0
41836,1042408,3020,OFFLINE/THETA-0.0
14868,801438,3046,OFFLINE/THETA-0.0
177816,873711,3053,OFFLINE/THETA-0.0
2187,14167,3066,OFFLINE/THETA-0.0
7110,172733,3100,OFFLINE/THETA-0.0
90259,3685762,3158,OFFLINE/THETA-0.0
30690,893319,3177,OFFLINE/THETA-0.0
25038,635602,3196,OFFLINE/THETA-0.0
13007,298218,3201,OFFLINE/THETA-0.0
8538,405743,3279,OFFLINE/THETA-0.0
17232,900291,3349,OFFLINE/THETA-0.0
13710,590872,3383,OFFLINE/THETA-0.0
7967,237995,3384,OFFLINE/THETA-0.0
16275,455130,3387,OFFLINE/THETA-0.0
16841,617355,3407,OFFLINE/THETA-0.0
5176,81432,4667,OFFLINE/THETA-0.0
619,2298,5165,OFFLINE/THETA-0.0
5144,183493,5222,OFFLINE/THETA-0.0
1353,560,5520,OFFLINE/THETA-0.0
23032,706102,7618,OFFLINE/THETA-0.0
14371,479564,9055,OFFLINE/THETA-0.0
13214,400549,9635,OFFLINE/THETA-0.0
12104,356835,10053,OFFLINE/THETA-0.0
17800,588247,10152,OFFLINE/THETA-0.0
19480,660935,10182,OFFLINE/THETA-0.0
22657,753645,10371,OFFLINE/THETA-0.0
22778,799793,11037,OFFLINE/THETA-0.0
20531,676449,11062,OFFLINE/THETA-0.0
427,0,11842,OFFLINE/THETA-0.0
17919,632796,11896,OFFLINE/THETA-0.0
23142,786334,12302,OFFLINE/THETA-0.0
4854,45849,12363,OFFLINE/THETA-0.0
18349,652175,13154,OFFLINE/THETA-0.0
6444,151627,13206,OFFLINE/THETA-0.0
11495,334916,13218,OFFLINE/THETA-0.0
23209,831042,13768,OFFLINE/THETA-0.0
18554,607348,14206,OFFLINE/THETA-0.0
10613,341215,14658,OFFLINE/THETA-0.0
17614,590154,14757,OFFLINE/THETA-0.0
17539,619501,16000,OFFLINE/THETA-0.0
18268,385543,20676,OFFLINE/THETA-0.0
19028,1014105,22052,OFFLINE/THETA-0.0
6518,129300,22740,OFFLINE/THETA-0.0
12134,628494,22931,OFFLINE/THETA-0.0
54191,938167,23239,OFFLINE/THETA-0.0
4613,24299,25216,OFFLINE/THETA-0.0
18339,458314,25456,OFFLINE/THETA-0.0
4304,35801,25686,OFFLINE/THETA-0.0
6557,176420,25906,OFFLINE/THETA-0.0
7926,193358,26209,OFFLINE/THETA-0.0
7603,232767,27434,OFFLINE/THETA-0.0
13171,331270,27479,OFFLINE/THETA-0.0
3972,122636,27657,OFFLINE/THETA-0.0
8243,133719,28943,OFFLINE/THETA-0.0
18369,621543,29145,OFFLINE/THETA-0.0
4071,78815,29345,OFFLINE/THETA-0.0
9262,28276,29509,OFFLINE/THETA-0.0
8616,269923,29583,OFFLINE/THETA-0.0
31583,1739553,3046,OFFLINE/THETA-0.0
178178,1476079,3053,OFFLINE/THETA-0.0
4820,98925,3066,OFFLINE/THETA-0.0
6599,107638,3100,OFFLINE/THETA-0.0
89264,3764494,3158,OFFLINE/THETA-0.0
27199,1066937,3177,OFFLINE/THETA-0.0
21492,627217,3196,OFFLINE/THETA-0.0
11795,287815,3201,OFFLINE/THETA-0.0
8744,598361,3279,OFFLINE/THETA-0.0
16734,904713,3349,OFFLINE/THETA-0.0
12163,457760,3383,OFFLINE/THETA-0.0
8128,252496,3384,OFFLINE/THETA-0.0
14585,413945,3387,OFFLINE/THETA-0.0
39916,662048,3407,OFFLINE/THETA-0.0
5379,110553,4667,OFFLINE/THETA-0.0
1207,0,5165,OFFLINE/THETA-0.0
7093,136466,5222,OFFLINE/THETA-0.0
1430,0,5520,OFFLINE/THETA-0.0
21050,593503,7618,OFFLINE/THETA-0.0
23362,398962,9055,OFFLINE/THETA-0.0
13522,471690,9635,OFFLINE/THETA-0.0
10246,367338,10053,OFFLINE/THETA-0.0
17462,676817,10152,OFFLINE/THETA-0.0
18539,719187,10182,OFFLINE/THETA-0.0
21824,835645,10371,OFFLINE/THETA-0.0
24658,750033,11037,OFFLINE/THETA-0.0
18914,724327,11062,OFFLINE/THETA-0.0
411,7060,11842,OFFLINE/THETA-0.0
17772,666874,11896,OFFLINE/THETA-0.0
22740,864326,12302,OFFLINE/THETA-0.0
3502,29716,12363,OFFLINE/THETA-0.0
22650,854954,13154,OFFLINE/THETA-0.0
6896,240111,13206,OFFLINE/THETA-0.0
12395,422168,13218,OFFLINE/THETA-0.0
22271,905886,13768,OFFLINE/THETA-0.0
18021,701264,14206,OFFLINE/THETA-0.0
9363,364105,14658,OFFLINE/THETA-0.0
17511,695904,14757,OFFLINE/THETA-0.0
17846,718248,16000,OFFLINE/THETA-0.0
16046,409296,20676,OFFLINE/THETA-0.0
20112,900473,22052,OFFLINE/THETA-0.0
7699,140121,22740,OFFLINE/THETA-0.0
16647,857876,22931,OFFLINE/THETA-0.0
24064,958535,23239,OFFLINE/THETA-0.0
4042,19697,25216,OFFLINE/THETA-0.0
29268,1095570,3,OFFLINE/THETA-0.0
12310,250795,25,OFFLINE/THETA-0.0
18662,506815,29,OFFLINE/THETA-0.0
18426,870392,283,OFFLINE/THETA-0.0
14081,576710,531,OFFLINE/THETA-0.0
8526,187101,25,OFFLINE/THETA-0.0
13736,426273,29,OFFLINE/THETA-0.0
53356,1090001,296,OFFLINE/THETA-0.0
12424,504868,355,OFFLINE/THETA-0.0
16519,621904,377,OFFLINE/THETA-0.0
12569,510637,387,OFFLINE/THETA-0.0
16090,685078,406,OFFLINE/THETA-0.0
17449,469485,423,OFFLINE/THETA-0.0
9158,293146,429,OFFLINE/THETA-0.0
30099,1053807,523,OFFLINE/THETA-0.0
9525,379009,557,OFFLINE/THETA-0.0
14446,596251,657,OFFLINE/THETA-0.0
31089,1214610,641,OFFLINE/THETA-0.0
9263,523737,726,OFFLINE/THETA-0.0
30062,494322,749,OFFLINE/THETA-0.0
11069,478277,832,OFFLINE/THETA-0.0
11124,262363,843,OFFLINE/THETA-0.0
4964,74938,1065,OFFLINE/THETA-0.0
10578,386562,1142,OFFLINE/THETA-0.0
16540,711470,1204,OFFLINE/THETA-0.0
16672,894841,1223,OFFLINE/THETA-0.0
11081,459595,1282,OFFLINE/THETA-0.0
83639,2948914,1296,OFFLINE/THETA-0.0
5490,141442,1501,OFFLINE/THETA-0.0
12146,409552,1517,OFFLINE/THETA-0.0
11176,615440,1645,OFFLINE/THETA-0.0
7743,369033,1650,OFFLINE/THETA-0.0
15902,909272,2026,OFFLINE/THETA-0.0
21868,872201,2107,OFFLINE/THETA-0.0
10646,439931,2057,OFFLINE/THETA-0.0
3386,57561,2103,OFFLINE/THETA-0.0
15693,472358,2112,OFFLINE/THETA-0.0
29452,1081273,2179,OFFLINE/THETA-0.0
38419,1012644,3020,OFFLINE/THETA-0.0
31442,636945,25456,OFFLINE/THETA-0.0
6830,75131,25686,OFFLINE/THETA-0.0
13131,380578,25906,OFFLINE/THETA-0.0
16016,460387,26209,OFFLINE/THETA-0.0
16835,490149,27434,OFFLINE/THETA-0.0
19117,544585,27479,OFFLINE/THETA-0.0
5691,173322,27657,OFFLINE/THETA-0.0
10908,200579,28943,OFFLINE/THETA-0.0
20696,879852,29145,OFFLINE/THETA-0.0
5728,102027,29345,OFFLINE/THETA-0.0
6549,44813,29509,OFFLINE/THETA-0.0
29138,409541,29583,OFFLINE/THETA-0.0
27739,1357050,3,OFFLINE/THETA-0.0
12943,270256,25,OFFLINE/THETA-0.0
17111,482967,29,OFFLINE/THETA-0.0
17990,884696,283,OFFLINE/THETA-0.0
13479,647692,531,OFFLINE/THETA-0.0
7306,141882,25,OFFLINE/THETA-0.0
13024,366109,29,OFFLINE/THETA-0.0
44298,963988,296,OFFLINE/THETA-0.0
15000,629779,355,OFFLINE/THETA-0.0
12812,591139,377,OFFLINE/THETA-0.0
13176,490560,387,OFFLINE/THETA-0.0
36712,755185,406,OFFLINE/THETA-0.0
18909,536457,423,OFFLINE/THETA-0.0
9599,287077,429,OFFLINE/THETA-0.0
29200,1041395,523,OFFLINE/THETA-0.0
9632,347324,557,OFFLINE/THETA-0.0
13186,455516,657,OFFLINE/THETA-0.0
31650,1240985,641,OFFLINE/THETA-0.0
9270,503199,726,OFFLINE/THETA-0.0
33034,443489,749,OFFLINE/THETA-0.0
12099,545471,832,OFFLINE/THETA-0.0
13250,295540,843,OFFLINE/THETA-0.0
4600,89063,1065,OFFLINE/THETA-0.0
11525,367124,1142,OFFLINE/THETA-0.0
15122,668712,1204,OFFLINE/THETA-0.0
17827,958933,1223,OFFLINE/THETA-0.0
10899,420951,1282,OFFLINE/THETA-0.0
84452,3051684,1296,OFFLINE/THETA-0.0
5088,137767,1501,OFFLINE/THETA-0.0
12174,423392,1517,OFFLINE/THETA-0.0
11958,663169,1645,OFFLINE/THETA-0.0
8882,404023,1650,OFFLINE/THETA-0.0
16295,885536,2026,OFFLINE/THETA-0.0
20974,830223,2107,OFFLINE/THETA-0.0
11247,486713,2057,OFFLINE/THETA-0.0
3291,54514,2103,OFFLINE/THETA-0.0
15272,446482,2112,OFFLINE/THETA-0.0
29289,1091086,2179,OFFLINE/THETA-0.0
41470,1163998,3020,OFFLINE/THETA-0.0
31053,1729726,3046,OFFLINE/THETA-0.0
178203,1273343,3053,OFFLINE/THETA-0.0
4041,30553,3066,OFFLINE/THETA-0.0
7222,229659,3100,OFFLINE/THETA-0.0
90769,3923368,3158,OFFLINE/THETA-0.0
33388,1032596,3177,OFFLINE/THETA-0.0
23419,668990,3196,OFFLINE/THETA-0.0
10049,265038,3201,OFFLINE/THETA-0.0
8279,559598,3279,OFFLINE/THETA-0.0
17679,876027,3349,OFFLINE/THETA-0.0
12345,613730,3383,OFFLINE/THETA-0.0
8205,215411,3384,OFFLINE/THETA-0.0
13921,436292,3387,OFFLINE/THETA-0.0
16681,712228,3407,OFFLINE/THETA-0.0
5200,98092,4667,OFFLINE/THETA-0.0
664,0,5165,OFFLINE/THETA-0.0
5473,200122,5222,OFFLINE/THETA-0.0
1468,0,5520,OFFLINE/THETA-0.0
23079,874249,7618,OFFLINE/THETA-0.0
14443,513293,9055,OFFLINE/THETA-0.0
12366,474380,9635,OFFLINE/THETA-0.0
10681,352814,10053,OFFLINE/THETA-0.0
17198,597278,10152,OFFLINE/THETA-0.0
24119,552001,10182,OFFLINE/THETA-0.0
22375,827190,10371,OFFLINE/THETA-0.0
22843,892488,11037,OFFLINE/THETA-0.0
19105,719990,11062,OFFLINE/THETA-0.0
403,7667,11842,OFFLINE/THETA-0.0
18091,708187,11896,OFFLINE/THETA-0.0
23163,853628,12302,OFFLINE/THETA-0.0
3403,38786,12363,OFFLINE/THETA-0.0
17715,682142,13154,OFFLINE/THETA-0.0
6565,219709,13206,OFFLINE/THETA-0.0
12505,388850,13218,OFFLINE/THETA-0.0
22694,865710,13768,OFFLINE/THETA-0.0
17937,685178,14206,OFFLINE/THETA-0.0
9141,352635,14658,OFFLINE/THETA-0.0
17244,674806,14757,OFFLINE/THETA-0.0
17489,706657,16000,OFFLINE/THETA-0.0
16439,415840,20676,OFFLINE/THETA-0.0
19478,899484,22052,OFFLINE/THETA-0.0
6312,191114,22740,OFFLINE/THETA-0.0
14026,763038,22931,OFFLINE/THETA-0.0
27091,1055222,23239,OFFLINE/THETA-0.0
3732,22114,25216,OFFLINE/THETA-0.0
30193,669094,25456,OFFLINE/THETA-0.0
6914,70525,25686,OFFLINE/THETA-0.0
11572,344022,25906,OFFLINE/THETA-0.0
13169,436590,26209,OFFLINE/THETA-0.0
14996,383314,27434,OFFLINE/THETA-0.0
14471,418870,27479,OFFLINE/THETA-0.0
